data_envio	estado	cidade	endereco	data_ocorrencia	forma	vitima	tipo	transfobia_quem	homofobia_quem	lesbofobia_quem	descricao	geocode_address	latitude	longitude
04/03/2016 16:08:30	Amazonas	Manaus	Vila da Prata	14/01/2016	Violência física	Eu fui a vítima	Homofobia		Gay		Estava em casa só eu e meu irmão mais velho - ele não mora comigo, mas estava passando uns dias comigo e minha família. Um amigo meu - que também é gay - chegou e começamos a conversar. Quando meu amigo foi embora, irmão veio furioso perguntando quem era esse "viadinho escroto". Não respondi ele e passei direto. Ele gritou meu nome e quando eu virei ele me deu um super chute na minha  barriga que cai na hora. Começou a me xingar de tudo quanto foi nome, me enforcou no chão - de leve - e disse que ele não admitia que alguém da família dele fosse gay. Depois disso ele me pegou chorando na cozinha e me disse que se eu não parasse com aquela "putaria" agora ele ia me matar com uma barra de ferro que ele tinha na casa dele. Essa não foi a única fez que isso aconteceu, pois dez de pequeno (8 anos) ele faz isso comigo. Me bate e me ameaça de morte.	Vila da Prata Manaus Amazonas	-3.1072574	-60.04762840000001
04/03/2016 16:13:05	Distrito Federal	Brasília 	Octogonal	01/07/2013	Violência física	Eu fui a vítima	Homofobia		Gay		Na época eu morava somente com o meu pai, ele sabia da minha sexualidade. Constantemente ele me batia quando via, por exemplo, que eu assistia sites pornográficos de temática gay ou que eu lia artigos sobre a temática gay. Próximo da data citada ele me ofendeu a ponto de eu entrar na minha segunda crise de pânico na minha vida, me senti com um medo absurdo, imóvel, desamparado.	Octogonal Brasília  Distrito Federal	-15.8079873	-47.9382093
04/03/2016 16:18:51	Amazonas	Manaus	Centro	22/01/2016	Violência física	Eu presenciei	Homofobia		Gay		Após eu e meu amigo virmos de uma boate gls, um homem viu nos dois andando juntos conversando e rindo na rua, nos parou e perguntou se erramos gays. Não respondemos e saímos de perto. Ele ficou com raiva e começou a xingar meu amigo, que estava com "uma roupa feminina" e começamos a discutir. Meu amigo, com medo, saiu logo de perto. Quando o homem viu ele se afastando, pegou uma garrafa pequena de vidro e jogou no meu amigo. A garrafa pegou nas costas do meu amigo. Ele começou a gritar pedindo socorro e o homem correu na direção dele e tampou a boca de meu amigo. Disse que se ele continuasse gritando ele matava nos dois. Tinha outras gays na rua, mas se afastaram com medo. O homem soltou meu amigo e saiu rindo, com se nada tivesse acontecido. Não machucou muito meu amigo, apenas ficou roxo onde pegou a garrafa. Mas o pior foi o trauma psicológico mesmo.	Centro Manaus Amazonas	-3.1190275	-60.0217314
03/03/2016 22:04:41	São Paulo	São Paulo	Av Paulista, em frente ao MASP	10/01/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Por volta das 19h30 de um dia de semana, estava caminhando para voltar para casa de mãos dadas com meu namorado, conversávamos sobre algo que não me recordo; indo em direção ao metrô. Quando percebo alguns gritos de um homem, que havia passado por nós, dizendo: "o que você tá olhando seu viado de merda?", daí olhamos para trás e ele apontava para meu namorado, só daí percebemos que ele se referia à nós. Ficamos parados olhando, sem entender o que estava ocorrendo, enquanto várias pessoas passavam e nos olhavam, e ele continuava gritando que iria: "arrebentar nossa cara", eu simplesmente apertei a mão do meu namorado com força e disse: "vamos sair daqui, não estou a fim de brigar hoje". E saímos. Foi a única vez que isto nos ocorreu, pois, temos a "sorte" de nos enquadrarmos como "gays cis normativos", não somos afeminados, então, as pessoas "respeitam mais"; como já ouvimos outras vezes. Imagino o que meus amigos afeminados e seus namorados passam, mesmo em se tratando da capital paulista, fico pensando em quanto ainda temos que lutar para simplesmente podermos andar de mãos dadas como qualquer casal, sem que tenhamos medo de ser agredidos gratuitamente.	Av Paulista, em frente ao MASP São Paulo São Paulo	-23.5505199	-46.63330939999999
04/03/2016 17:28:10	Tocantins	Palmas 	210 sul	14/07/2015	Violência verbal	Eu fui a vítima	Lesbofobia			Bissexual	Estava saindo da casa de uma amiga quando,  um senhor começou um ataque verbal. 	210 sul Palmas  Tocantins	-10.1940067	-48.3107568
03/03/2016 22:11:05	São Paulo	São Paulo 	Avenida Imirim	10/10/2015	Discriminação	Eu fui a vítima	Homofobia		Gay		Após dar risada auto, fui chamado de viadinho barulhento, e que deveria me colocar no meu lugar, afinal, ninguém seria obrigado a me ouvir 	Avenida Imirim São Paulo  São Paulo	-23.4865695	-46.6528559
04/03/2016 18:25:03	São Paulo	Sao Paulo	Linha 7-Rubi	18/04/2015	Violência verbal	Eu fui a vítima	Homofobia		Bissexual		Estava com o namorado no trem, apenas conversando, e sofri chacota, piadas de mau gosto e frases de cunho homofóbico.	Linha 7-Rubi Sao Paulo São Paulo	-23.2044541	-45.8946262
04/03/2016 19:02:53	Paraíba	Campina Grande	Colégio Imaculada Conceição	05/10/2013	Discriminação	Eu fui a vítima	Homofobia		Gay		Assalto verbal (discriminação) pelo fato de eu ser gay. Meu jeito de ser, meu modo de andar, de me vestir, de falar... Julgamentos pelas mínimas ações e xingamentos de forma demasiada. Após um ano sofrendo, resolvi tentar algo para mudar a situação e finalmente consegui. Atualmente, na escola, as piadinhas homofobicas são as preferidas dos professores, e apesar de saber que não são exatamente direcionadas a mim, me atingem.	Colégio Imaculada Conceição Campina Grande Paraíba	-7.2111244	-35.8866017
04/03/2016 19:03:03	Santa Catarina	Criciúma		02/03/2015	Violência verbal	Eu fui a vítima	Lesbofobia			Lésbica	Agressão verbal vinda de familiares.	 Criciúma Santa Catarina	-28.6727702	-49.3733771
04/03/2016 19:24:34	São Paulo	São Bernado do Campo		24/11/2014	Violência verbal	Eu fui a vítima	Bifobia				Os garotos da minha escola ficavam me zoando.	 São Bernado do Campo São Paulo	-23.6898429	-46.5648481
04/03/2016 19:28:43	São Paulo	Araraquara	Centro	12/01/2016	Discriminação	Eu presenciei	Transfobia	Mulher trans			Funcionários de um bar discriminaram e violentaram mulher trans que usou banheiro feminino.	Centro Araraquara São Paulo	-21.7848272	-48.1786486
04/03/2016 19:40:45	São Paulo	Sao Paulo	Rua Frei Caneca	12/02/2016	Violência física	Eu fui a vítima	Homofobia		Gay		Às 4:30 do dia 12 de fevereiro de 2016, enquanto ia em direção do meu carro ,que estava estacionado na rua, fui abordado por homens, bem-vestidos, de cor parda, 1,80 altura os dois, foram simpáticos e foram me acompanhando enquanto descoa a rua Frei Caneca, quando do nada me deram uma chave de braço (braço direito) me encurvaram para o chão, tentaram abrir minha calça e eu falava: "por que isso, por que isso?". Não sei de que maneira consegui me levantar e quando tente correr um deles me seguro pela camiseta que se rasgou e eu corri. Quando parei de correr percebi meu braço pendurado e enquanto pedia ajuda para quem passava na rua, me ignoravam. Fiquei internado 1 semana, coloquei 2 placas e 12 parafusos no meu braço (no osso de úmero), terei que fazer fisioterapia para reaver todos os movimentos do meu braço.	Rua Frei Caneca Sao Paulo São Paulo	-23.5540618	-46.653824
04/03/2016 19:44:02	Ceará	Quiterianópolis.		01/08/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava em um campo de futebol e me afastei um pouco, quando ouvi alguns me chama de viado e que eu não deveria estar ali.	 Quiterianópolis. Ceará	-5.845551599999999	-40.703691
03/03/2016 23:05:17	São Paulo	São Paulo	Rua Ibituruna, 44	30/03/2015	Ameaça	Eu fui a vítima	Lesbofobia			Lésbica	Eu estava voltando pra casa, um grupo de motoboys de uma pizzaria começaram a assediar uma mulher da minha frente. Falaram várias coisas nojentas pra elas como “vem me chupar sua gostosa” e etc. Eu fiquei com muita raiva da situação toda e falei firme “Ow respeita a moça”. Um dos homens começou a gritar comigo, me chamou de sapatão e falou que eu precisava de "rola" pra parar de achar que eu sou homem, falou que eu precisava morrer, mas o que definitivamente me deu mais medo foi ele falar que ia me dar uma lição para eu parar de ser assim - uma alusão clara a estupro corretivo. Sai andando mais rápido. O cara pegou a bicicleta dele e começou a pedalar atrás de mim e me xingar, falar que eu devia parar de achar que eu sou homem. Eu comecei a pedir desculpas pra ele, ele se aproximou, sai correndo e consegui entrar no mercado da rua, ele ficou me esperando do lado de fora. Eu fiquei com muito medo de ser abusada porque do jeito que ele falava parecia que ele achava que essa era a única solução pra alguém como eu. Esperei passar uma meia hora e pedi ajuda pra um cara, ele me acompanhou até o portão da minha casa. Mudei completamente minha rotina e meu caminho diário, até hoje não passo mais na frente dessa pizzaria.	Rua Ibituruna, 44 São Paulo São Paulo	-23.6227133	-46.6398543
04/03/2016 20:12:45	Santa Catarina	Florianópolis	Campus da UFSC	05/04/2013	Violência física	Eu fui a vítima	Homofobia		Gay		Estava com alguns amigos em uma festa no campus da UFSC. Em um determinado momento, eu e um amigo nos beijamos. Um grupo de meninos que estava próximo, começou a jogar pedras de gelo em nossa direção, algumas atingiram meu rosto. Um dos nossos amigos quis enfrentá-los e a situação começou a crescer. Decidimos ir embora o mais rápido possível para evitar que agressões piores acontecessem.	Campus da UFSC Florianópolis Santa Catarina	-27.5953778	-48.5480499
04/03/2016 20:27:59	Minas Gerais	Viçosa	Campus da Universidade Federal de Viçosa	28/04/2015	Ameaça	Eu fui a vítima	Homofobia		Gay		Pichações homofóbicas nas dependências do Campus.	Campus da Universidade Federal de Viçosa Viçosa Minas Gerais	-20.7548659	-42.8785788
04/03/2016 20:32:34	Rio de Janeiro	Nova Friburgo	Conselheiro Paulino	19/03/2014	Violência verbal	Eu presenciei	Lesbofobia			Lésbica	Estava na escola, na aula de história, quando a professora disse que tinha nojo de de gays, que dava alergia nela. 	Conselheiro Paulino Nova Friburgo Rio de Janeiro	-22.2285394	-42.5223714
04/03/2016 20:37:12	Rio de Janeiro	Nova Friburgo	Centro	23/02/2016	Discriminação	Eu presenciei	Homofobia		Gay		Estava na aula de matemática, quando surgiu um assunto sobre incentivar filhos a serem gays, e o professor disse que jamais daria uma boneca a seu filho ( criança) caso ele pedisse, pois enquanto estiver de baixo do mesmo teto, ele ( pai/ meu professor) faz as regras 	Centro Nova Friburgo Rio de Janeiro	-22.2887261	-42.5340796
03/03/2016 23:15:30	São Paulo	São Paulo	Rua Augusta - próx ao outs	19/08/2012	Violência física	Eu fui a vítima	Lesbofobia			Lésbica	Era domingo a noite, a augusta vazia, eu estava saindo com uma menina e como ela morava perto da augusta resolvemos ir jogar sinuca com uma amiga dela. Estávamos andando de mão dada, um carro passou e jogou uma pedra na nossa cabeça, um homem gritou sapatão. A pedra pegou de raspão e estourou em um muro.	Rua Augusta - próx ao outs São Paulo São Paulo	-23.5505199	-46.63330939999999
03/03/2016 23:22:49	São Paulo	São Paulo	Shopping Top Center	15/12/2015	Discriminação	Eu fui a vítima	Lesbofobia			Lésbica	Banheiro feminino do shopping, eu estava escovando o dente e uma mulher começou a me encarar. Me olhou durante aproximadamente um minuto, tempo suficiente para ela perceber que sim, eu sou uma mulher apesar da roupa masculina, do boné e do cabelo curto. Mesmo o meu gênero sendo perfeitamente decifrável ela gritou "isso é um menino ou uma menina? não da mais pra saber no banheiro que a gente entra!" . Todos do banheiro olharam pra mim me encarando, foi tão absurdamente constrangedor que hoje em dia evito com todas as minhas forças ir em banheiros públicos. 	Shopping Top Center São Paulo São Paulo	-23.5505199	-46.63330939999999
04/03/2016 21:02:29	Minas Gerais	Belo Horizonte	Rua Iara,Pompéia	09/02/2016	Violência verbal	Eu fui a vítima	Homofobia		Gay		Ao estrar no ônibus ,fui xingado e alvo de chacota por um grande numero de rapazes.	Rua Iara,Pompéia Belo Horizonte Minas Gerais	-19.9137414	-43.9044471
04/03/2016 21:11:19	Ceará	Crato		22/08/2014	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estávamos meu namorado e eu sentados em frente a um restaurante popular que estava fechado, sendo que passara do horário de almoço. Estávamos na sombra, tirando fotos, quando dois cozinheiros saíram do restaurante para jogar restos de comida no lixo e, ao nos ver abraçados tirando fotos, nos xingaram e ameaçaram nos bater com as bandejas e cabos de vassoura do próprio restaurante. 	 Crato Ceará	-7.229957199999999	-39.4122984
04/03/2016 21:24:52	Distrito Federal	Asa Sul	Notre Dame Brasilia	25/05/2012	Discriminação	Eu fui a vítima	Transfobia	Homem trans			Inumeras vezes enquanto estudava na escola Notre-Dame Brasilia dentro 2012 e 2013 tive meu genero desrespeitado por professores e alunos,nao podendo utilizar o banheiro,sendo forçado a responder pelo meu nome de batismo na chamada mesmo com professores e coordenadores cientes do meu caso. Fui uma vez ridicularizado ao ser puxado para fora do banheiro masculino por um patrulheiro de corredor que meu levou ate a cordenaçao que mesmo sabendo do meu caso me explicou que eu nao podia usar o banheiro masculino. Houve no mesmo estabelecimento casos em que escreveram coisas ofensivas em minha mesa me chamando de "Traveco" e "Viado". Inumeras vezes preesenciei cochichos sobre mim no fundo da sala mas como nao havia como comprovar ficava por isso mesmo.   Em uma certa vez um aluno da sala oposta me chamou de "abominaçao" algo que foi presenciado por uma amiga minha que ao ir contra ele e a escola nao teve nada feito a respeito.	Notre Dame Brasilia Asa Sul Distrito Federal	-15.8202434	-47.9045093
04/03/2016 21:37:33	São Paulo	Araraquara	Rua João Gurgel, 1237	14/05/2013	Violência verbal	Eu fui a vítima	Homofobia		Gay		Estava caminhando quando um rapaz de bicicleta passou por mim e me insultou. Fui chamado de "boiolão". Estava apenas caminhando, não estava fazendo nada demais.	Rua João Gurgel, 1237 Araraquara São Paulo	-21.8008036	-48.1842981
04/03/2016 22:03:51	Maranhão	São Luís		28/11/2015	Violência verbal	Eu fui a vítima	Homofobia		Gay		Em meu local de trabalho, uma redação de um grande jornal do Estado. Eram constantes ataques referentes a minha capacidade intelectual, constantes xingamentos do grupo de funcionários que trabalhavam comigo. Tudo começava a partir da portaria quando a secretária fazia insinuações sobre como eu andava. O pior dia, foi o ultimo dia do trabalho na redação, eu repórter na frente do computador, digitava uma reportagem percebi meu chefe se aproximando e  sussurrou ao meu ouvido: "Você nunca sera um grande jornalista, você é gay", e que em nenhum lugar eu seria contratado pois tinha uma maneira de falar muito feia, eu tinha uma "vozinha". Enfim, me disseram que eu não tinha o perfil da empresa e que lá não se contratava gays. Foi um dos piores dias da minha vida, me senti um verdadeiro lixo, estava acuado, todos sorriam de mim, em um tom bem sarcástico. Ainda é muito triste lembrar de tudo. Espero que o mundo mude.  	 São Luís Maranhão	-2.5391099	-44.28290459999999
